,Age,Attrition,BusinessTravel,DistanceFromHome,Education,EmployeeCount,EmployeeID,JobLevel,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,Gender_Female,Gender_Male
135,34,0,0,28,3,1,136,1,4.754118894225413,9.0,Y,20,8,1,6.0,3,3,1,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
136,31,0,1,10,4,1,137,3,4.339848783037637,1.0,Y,15,8,1,13.0,2,13,3,12,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
137,43,0,2,14,3,1,138,1,4.573799582215741,7.0,Y,14,8,2,0.0,3,3,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
138,43,0,1,27,4,1,139,2,4.599555590985981,4.0,Y,18,8,1,8.0,3,5,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
139,25,0,1,7,2,1,140,1,4.936161740911158,1.0,Y,19,8,1,5.0,2,5,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
140,37,0,0,1,3,1,141,3,4.302763708472981,3.0,Y,22,8,0,15.0,5,13,10,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
141,31,0,1,24,1,1,142,3,4.64738297011462,1.0,Y,13,8,1,4.0,2,4,3,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
142,39,0,2,26,4,1,143,1,4.486713775982485,1.0,Y,20,8,1,21.0,5,21,1,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
143,56,0,2,20,4,1,144,3,4.725993258924722,9.0,Y,14,8,0,36.0,1,7,7,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
144,30,0,1,5,4,1,145,2,4.733197265106569,0.0,Y,17,8,1,6.0,2,5,4,4,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
145,41,0,1,7,3,1,146,3,4.444357125656028,1.0,Y,14,8,0,10.0,2,10,0,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
146,28,0,1,7,3,1,147,3,5.077622229244519,1.0,Y,13,8,0,10.0,2,10,1,8,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
147,25,1,1,5,2,1,148,3,4.424881636631067,5.0,Y,13,8,0,6.0,3,2,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
148,52,0,1,26,2,1,149,2,4.528273777167044,2.0,Y,21,8,0,28.0,2,5,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
149,45,0,1,2,3,1,150,1,4.707399831133249,3.0,Y,14,8,1,8.0,4,2,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
150,52,0,1,12,3,1,151,2,4.688241795977712,2.0,Y,11,8,1,31.0,3,5,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
151,42,0,2,10,3,1,152,2,4.452859335795853,2.0,Y,13,8,1,19.0,0,5,0,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
152,30,0,1,25,3,1,153,1,4.381295623003826,2.0,Y,20,8,1,11.0,5,5,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
153,60,0,1,10,3,1,154,1,4.3558344958849355,5.0,Y,18,8,1,33.0,4,29,11,10,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
154,46,0,1,19,4,1,155,1,4.61363043492524,2.0,Y,14,8,0,19.0,5,10,0,8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
155,42,0,2,18,4,1,156,4,5.1207712929369915,0.0,Y,13,8,2,7.0,2,6,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
156,24,1,1,27,2,1,157,1,5.017951068830742,1.0,Y,17,8,1,6.0,0,5,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
157,34,1,2,5,3,1,158,2,5.138113146487167,0.0,Y,20,8,1,3.0,3,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
158,38,0,2,3,3,1,159,2,4.690816057980915,1.0,Y,11,8,1,1.0,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
159,40,0,1,26,4,1,160,1,4.541828766781312,0.0,Y,18,8,1,21.0,2,20,1,12,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
160,26,0,1,3,2,1,161,4,4.386677283960838,1.0,Y,24,8,0,3.0,2,3,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
161,30,0,0,15,3,1,162,2,4.376576957056512,4.0,Y,18,8,3,9.0,2,5,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
162,29,0,1,8,3,1,163,3,5.288495151773556,1.0,Y,11,8,0,10.0,3,10,0,7,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
163,29,1,1,19,4,1,164,3,4.252853030979893,5.0,Y,16,8,1,6.0,4,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
164,19,1,1,4,3,1,165,1,4.883320678382975,1.0,Y,15,8,2,1.0,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
165,30,0,0,2,4,1,166,3,4.710202014655385,0.0,Y,15,8,1,10.0,2,9,7,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
166,57,0,1,2,2,1,167,4,4.799753966411886,3.0,Y,12,8,1,32.0,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
167,50,0,1,10,4,1,168,3,4.680063427481948,0.0,Y,12,8,0,28.0,3,27,15,7,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
168,30,0,0,10,2,1,169,3,5.27600198996205,0.0,Y,22,8,1,12.0,3,11,6,7,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
169,60,0,2,16,3,1,170,4,4.369030221809153,4.0,Y,20,8,0,22.0,4,18,13,11,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
170,47,0,1,1,3,1,171,5,5.132579847659737,5.0,Y,16,8,2,20.0,2,5,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
171,46,0,1,4,1,1,172,1,4.826851947820644,6.0,Y,21,8,1,26.0,3,3,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
172,35,0,1,15,2,1,173,2,4.732876041362706,0.0,Y,12,8,1,6.0,2,5,4,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
173,54,0,1,2,4,1,174,2,4.9512403503243405,7.0,Y,11,8,3,19.0,2,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
174,34,0,1,8,2,1,175,1,4.387211800313731,3.0,Y,11,8,2,14.0,2,7,5,7,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
175,46,0,1,2,3,1,176,1,4.946304854993475,2.0,Y,18,8,0,15.0,3,3,1,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
176,31,0,1,7,3,1,177,2,4.727785174182906,1.0,Y,14,8,1,13.0,3,13,0,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
177,33,1,1,10,3,1,178,4,4.827885982789856,7.0,Y,22,8,0,15.0,2,7,7,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
178,33,1,1,5,4,1,179,2,4.822952240547481,7.0,Y,25,8,0,8.0,5,4,1,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
179,30,0,1,2,3,1,180,1,4.685741738602264,0.0,Y,12,8,1,4.0,4,3,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
180,35,0,1,12,2,1,181,2,4.448551739201578,4.0,Y,23,8,1,10.0,2,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
181,31,1,2,22,2,1,182,2,4.755035933767772,3.0,Y,15,8,2,12.0,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
182,34,1,2,17,1,1,183,1,4.301247088636211,9.0,Y,22,8,1,11.0,5,3,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
183,42,0,2,2,4,1,184,1,4.473778834646724,4.0,Y,15,8,3,8.0,3,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
184,36,0,0,3,4,1,185,1,4.6047658847038875,1.0,Y,11,8,0,10.0,3,10,9,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
185,22,1,2,7,3,1,186,2,4.578065883836092,5.0,Y,13,8,2,4.0,2,2,1,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
186,48,0,1,6,3,1,187,1,5.035589817243458,2.0,Y,14,8,1,14.0,6,9,6,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
187,55,0,1,1,3,1,188,1,5.080301726793912,3.0,Y,11,8,0,37.0,5,10,7,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
188,41,0,0,3,2,1,189,2,4.997211582832505,7.0,Y,17,8,1,16.0,2,14,1,10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
189,35,0,1,22,3,1,190,1,4.4721711466923635,9.0,Y,18,8,0,15.0,2,11,6,9,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
190,40,0,1,15,3,1,191,2,4.41010207664286,7.0,Y,14,8,0,22.0,1,20,5,13,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
191,39,0,2,12,1,1,192,1,4.999608958971417,1.0,Y,16,8,1,8.0,3,8,0,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
192,31,0,1,1,4,1,193,3,4.78830981210705,4.0,Y,13,8,2,10.0,2,6,0,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
193,42,0,1,5,3,1,194,3,4.731588765186738,1.0,Y,14,8,0,10.0,3,10,5,8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
194,45,0,1,2,1,1,195,4,4.643847310299714,0.0,Y,23,8,0,9.0,2,8,3,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
195,26,1,2,2,1,1,196,2,4.777644277696485,0.0,Y,12,8,0,8.0,3,7,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
196,29,0,1,5,3,1,197,1,4.710117365111817,4.0,Y,11,8,0,8.0,3,3,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
197,33,0,1,16,3,1,198,1,4.320146286111054,4.0,Y,16,8,0,10.0,2,6,0,5,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
198,31,0,1,2,4,1,199,1,4.463743721247059,9.0,Y,14,8,2,10.0,2,5,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
199,18,1,2,2,3,1,200,1,4.540079088804172,1.0,Y,18,8,2,0.0,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
200,40,0,0,1,4,1,201,2,4.486855355276943,3.0,Y,19,8,0,20.0,3,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
201,41,0,0,23,3,1,202,2,4.426511261364575,2.0,Y,15,8,2,10.0,2,8,0,7,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
202,26,0,1,9,4,1,203,3,4.430236353411511,5.0,Y,17,8,3,8.0,3,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
203,35,0,1,16,4,1,204,2,4.978910577175571,1.0,Y,15,8,0,5.0,2,5,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
204,34,0,1,26,3,1,205,1,4.719082573901486,1.0,Y,19,8,1,10.0,3,10,5,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
205,26,1,1,1,3,1,206,2,4.384890796530554,1.0,Y,22,8,0,1.0,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
206,37,0,1,8,1,1,207,1,4.622524862403568,4.0,Y,16,8,1,12.0,5,6,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
207,46,0,2,4,1,1,208,5,4.464042205438811,5.0,Y,13,8,0,28.0,3,2,1,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
208,41,0,1,24,1,1,209,1,4.425044874551388,7.0,Y,14,8,1,22.0,2,18,11,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
209,37,0,0,7,2,1,210,1,4.307067950661298,1.0,Y,16,8,1,9.0,3,9,7,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
210,52,0,1,2,1,1,211,1,4.999130541287371,0.0,Y,11,8,1,18.0,2,10,6,9,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
211,32,1,0,7,2,1,212,2,4.5182506513085,8.0,Y,22,8,0,6.0,4,4,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
212,24,0,2,22,3,1,213,1,4.467608105583634,0.0,Y,14,8,2,3.0,5,2,2,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
213,38,0,1,5,3,1,214,1,5.188281479522667,3.0,Y,16,8,1,18.0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
214,37,0,1,1,4,1,215,5,4.5959369062691735,6.0,Y,11,8,2,8.0,3,6,4,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
215,49,0,1,21,1,1,216,1,4.603252661981647,1.0,Y,18,8,2,31.0,2,31,0,9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
216,24,0,1,1,3,1,217,1,4.532372133567877,1.0,Y,15,8,2,6.0,2,6,1,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
217,26,0,1,19,4,1,218,4,5.0789640445017605,1.0,Y,14,8,1,6.0,6,5,1,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
218,24,0,1,7,3,1,219,1,4.090610707828406,1.0,Y,12,8,0,1.0,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
219,50,0,2,2,2,1,220,1,4.471291711058939,1.0,Y,14,8,3,32.0,2,32,10,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
220,25,0,1,2,3,1,221,1,5.280896918228884,1.0,Y,16,8,0,7.0,3,7,0,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
221,24,1,2,2,3,1,222,2,4.593175263478103,1.0,Y,21,8,0,6.0,3,6,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
222,30,1,2,9,3,1,223,2,4.834102655712794,1.0,Y,14,8,0,1.0,2,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
223,34,0,1,6,2,1,224,4,5.0106391167366295,1.0,Y,12,8,1,6.0,4,6,1,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
224,31,1,1,9,1,1,225,1,5.277540455117431,2.0,Y,12,8,2,9.0,2,3,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
225,35,0,1,2,3,1,226,5,4.397244581010386,4.0,Y,17,8,3,9.0,3,3,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
226,31,0,1,1,3,1,227,2,4.810568529216413,4.0,Y,17,8,0,13.0,3,7,5,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
227,27,0,1,22,4,1,228,1,4.343605508104172,0.0,Y,14,8,1,6.0,4,5,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
228,37,0,1,9,4,1,229,2,4.319314304090512,4.0,Y,14,8,0,17.0,3,3,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
229,20,0,1,17,4,1,230,1,4.360404054729939,1.0,Y,13,8,2,1.0,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
230,42,0,1,28,4,1,231,2,4.422425676371205,1.0,Y,15,8,0,10.0,5,10,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
231,43,0,1,10,5,1,232,2,4.428620672671939,4.0,Y,11,8,0,21.0,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
232,38,0,1,2,4,1,233,1,4.304059466217599,3.0,Y,17,8,1,8.0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
233,43,0,2,4,3,1,234,2,4.533899100796595,3.0,Y,11,8,1,10.0,5,8,4,7,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
234,48,0,1,8,1,1,235,2,4.730459260045769,7.0,Y,13,8,1,21.0,3,3,0,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
235,44,0,1,29,4,1,236,2,4.290257269394518,4.0,Y,22,8,3,10.0,4,2,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
236,34,0,1,13,4,1,237,1,4.369401413696624,1.0,Y,20,8,2,8.0,3,8,0,6,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
237,27,1,1,27,3,1,238,2,4.360404054729939,0.0,Y,18,8,0,5.0,0,4,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
238,21,0,1,16,2,1,239,3,4.940815208650801,1.0,Y,11,8,1,3.0,2,3,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
239,44,0,1,2,2,1,240,1,4.603252661981647,4.0,Y,14,8,1,26.0,2,2,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
240,22,0,1,2,2,1,241,2,5.291035674768266,0.0,Y,14,8,0,3.0,3,2,2,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
241,33,0,1,13,4,1,242,2,4.659726095237792,0.0,Y,18,8,1,6.0,2,5,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
242,32,0,1,1,1,1,243,1,4.480294460003006,1.0,Y,16,8,1,6.0,3,6,0,5,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
243,30,0,2,4,5,1,244,3,4.761326322421457,1.0,Y,17,8,0,1.0,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
244,53,0,1,24,3,1,245,3,4.3558344958849355,7.0,Y,11,8,1,18.0,2,14,8,10,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
245,34,0,1,1,5,1,246,1,4.730862992046494,1.0,Y,12,8,0,10.0,0,10,8,8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
246,45,1,2,19,4,1,247,3,4.53668467262093,2.0,Y,13,8,1,5.0,5,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
247,26,0,1,7,2,1,248,1,4.736715133605611,1.0,Y,13,8,1,3.0,5,3,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
248,37,0,1,4,3,1,249,1,4.994932736730042,1.0,Y,14,8,0,10.0,3,10,7,8,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
249,29,0,1,2,3,1,250,1,4.618780024506215,1.0,Y,17,8,3,6.0,2,6,1,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
250,35,0,1,10,5,1,251,4,5.128980523966612,1.0,Y,11,8,0,17.0,3,17,11,8,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
251,33,0,2,8,3,1,252,2,4.95755940189748,3.0,Y,25,8,1,15.0,3,13,4,7,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
252,54,0,1,5,2,1,253,2,4.603577368151467,2.0,Y,19,8,1,16.0,4,9,7,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
253,36,0,1,8,3,1,254,2,4.7719547489639496,2.0,Y,13,8,1,13.0,3,3,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
254,27,0,1,9,3,1,255,5,4.777644277696485,0.0,Y,14,8,1,5.0,3,4,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
255,20,1,1,1,3,1,256,5,4.789721693980922,1.0,Y,12,8,3,1.0,2,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
256,33,1,2,15,4,1,257,1,4.381295623003826,1.0,Y,11,8,0,10.0,3,10,9,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
257,35,0,0,2,1,1,258,1,5.272769586551759,1.0,Y,19,8,1,1.0,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
258,23,0,1,2,3,1,259,1,4.882922790602599,2.0,Y,11,8,1,5.0,3,3,0,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
259,25,0,1,11,3,1,260,2,5.004149341900059,0.0,Y,11,8,1,4.0,3,3,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
260,38,0,1,16,3,1,261,5,5.168968646554766,0.0,Y,20,8,1,8.0,3,7,0,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
261,29,0,2,2,4,1,262,4,4.812846536967071,1.0,Y,18,8,3,10.0,3,10,2,8,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
262,48,0,1,16,3,1,263,1,4.987844950171298,3.0,Y,13,8,0,12.0,2,2,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
263,27,0,2,4,3,1,264,5,4.341236623238692,1.0,Y,12,8,0,6.0,5,6,0,4,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
264,37,0,1,16,3,1,265,3,4.529943401658669,3.0,Y,11,8,0,4.0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
265,50,0,1,5,3,1,266,1,4.738225448142505,1.0,Y,19,8,1,20.0,2,20,3,8,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
266,34,0,1,18,1,1,267,1,4.431846045698725,1.0,Y,21,8,1,9.0,2,8,7,7,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
267,24,1,1,17,2,1,268,1,4.398113691730503,9.0,Y,12,8,0,4.0,3,2,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
268,39,0,1,12,5,1,269,1,4.793790384690818,1.0,Y,14,8,2,20.0,2,20,11,10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
269,32,0,1,2,3,1,270,5,4.482587769526767,1.0,Y,11,8,0,10.0,5,10,0,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
270,50,1,2,4,2,1,271,4,4.645815118296642,3.0,Y,14,8,1,18.0,2,4,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
271,38,0,1,9,4,1,272,1,4.634678752178682,0.0,Y,12,8,1,10.0,2,9,1,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
272,27,0,1,10,3,1,273,5,5.1220519626332495,1.0,Y,23,8,1,9.0,3,9,0,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
273,32,0,1,1,3,1,274,2,5.1355778533449294,3.0,Y,14,8,0,10.0,6,7,7,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
274,47,0,1,2,3,1,275,5,4.700790221374347,2.0,Y,17,8,0,20.0,3,7,1,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
